Date,Value,RSI12,SMA12,Regime
1916-02-01,12.354652326458806,59.7352087473072,57.01262745675675,1
1916-03-01,12.177052795748482,56.38160528561944,58.445928145571884,-1
1916-04-01,11.906481776593184,51.569832932127696,58.35709212553146,-1
1916-05-01,12.026256671905164,53.48680969070175,58.932962931124024,-1
1916-06-01,11.995961222946582,52.90893976495098,59.27821942969174,-1
1916-07-01,11.791165275254553,49.004556949602424,59.35527444694588,-1
1916-08-01,11.732082638874164,47.8922725472214,58.686009610037495,-1
1916-09-01,11.944552417504472,52.15278558966039,57.89477260908502,-1
1916-10-01,12.045741763370795,54.10251713569871,56.7820474651564,-1
1916-11-01,12.053230403230495,54.25301742368251,55.446899180386346,-1
1916-12-01,11.41355918884949,41.55548699739956,53.03799766886166,-1
1917-01-01,10.992361427383424,35.574746177599394,50.718148270130975,-1
1917-02-01,10.063187738735726,26.422934666372026,47.942125430053046,-1
1917-03-01,10.327157080107876,31.855920034850822,45.89831832582232,-1
1917-04-01,9.644531197281232,26.363989587950332,43.79783138047421,-1
1917-05-01,9.138988813373574,23.140860093761084,41.26900224739581,-1
1917-06-01,9.148220259539576,23.327586821055252,38.803889502071165,-1
1917-07-01,9.003472377228807,22.39684578319331,36.586580238203744,-1
1917-08-01,8.572680466753779,19.828294239637923,34.24791537923845,-1
1917-09-01,7.95082326421706,16.79512669560245,31.301443804733623,-1
1917-10-01,7.387133711108146,14.588364526559117,28.008597753971994,-1
1917-11-01,6.753013604774306,12.562668628257146,24.534402021019883,-1
1917-12-01,6.412593898119817,11.617896896776706,22.039602845967977,-1
1918-01-01,6.640646028655349,16.22238123145712,20.426905767122786,-1
1918-02-01,6.784343551630278,19.118842560538734,19.818231424970016,-1
1918-03-01,6.686355760455888,18.639457777843425,18.716859570219402,-1
1918-04-01,6.520727730547157,17.81574271407774,18.004505664063352,-1
1918-05-01,6.58236323162108,19.26416674410926,17.6814478849257,1
1918-06-01,6.496291318641053,18.760469161019948,17.300854746589422,1
1918-07-01,6.371324093848986,18.01442708186856,16.935653188145697,1
1918-08-01,6.30307376091459,17.597492772920628,16.749753065919254,1
1918-09-01,6.14917056243168,16.64955208213056,16.73762184812993,-1
1918-10-01,6.290515321191321,20.917614441972688,17.26505934108106,1
1918-11-01,6.333327495354156,22.23342070651508,18.070955347602556,1
1918-12-01,6.134580411283429,20.505570505304146,18.811594814979845,1
1919-01-01,6.098467639950104,20.19448399728898,19.142603378799166,1
1919-02-01,6.239692771364978,25.04564743995153,19.6365037854169,1
1919-03-01,6.356074004869142,28.92949289620663,20.49400671194717,1
1919-04-01,6.456139555819273,32.22357150555868,21.694659111237247,1
1919-05-01,6.82900226148203,42.96868166332111,23.6700353545049,1
1919-06-01,7.021615214784131,47.646101207428046,26.07717135837224,1
1919-07-01,7.052837165446309,48.394532157106255,28.608846781308714,1
1919-08-01,6.479131101705276,37.615350514452345,30.277001593103023,1
1919-09-01,6.5584816720612595,39.6437835520921,32.193187548933146,1
1919-10-01,6.794704199949301,45.408377950930316,34.234084508012955,1
1919-11-01,6.467022574133131,39.674164262523185,35.687479804346964,1
1919-12-01,6.160717033799176,35.148004483464476,36.907682635860326,-1
1920-01-01,5.989667771139439,32.863997645383066,37.96347543986817,-1
1920-02-01,5.455347649907771,26.905838028892763,38.11849132227994,-1
1920-03-01,5.798822727557157,35.1506310817639,38.63691950440971,-1
1920-04-01,5.599858725506185,32.81181957850892,38.685940177155565,-1
1920-05-01,5.188950462047491,28.53433220884123,37.483077722615576,-1
1920-06-01,5.043639680451619,27.167996082129093,35.776568962174,-1
1920-07-01,5.080592919540791,28.122821763721408,34.08725976272526,-1
1920-08-01,5.020701077922855,27.485714466921376,33.24312342543101,-1
1920-09-01,5.297162770108057,34.911061089451835,32.848729886877656,1
1920-10-01,5.351177393424155,36.301297618157854,32.08980652581328,1
1920-11-01,5.126407930947923,33.0926126762876,31.541343893626983,1
1920-12-01,4.784241045083247,28.85675252943932,31.01707289745822,-1
1921-01-01,5.122184146887371,37.479177237931836,31.401671196837285,1
1921-02-01,5.274857191205046,41.003144999707345,32.5764467777385,1
1921-03-01,5.192348158684178,39.684417854390595,32.95426234212405,1
1921-04-01,5.297085922739674,42.256196173665245,33.741293725053744,1
1921-05-01,5.609469225330777,49.29114419298813,35.471028057065986,1
1921-06-01,5.2161109609893215,42.22455823735651,36.7257415700016,1
1921-07-01,5.197779361905469,41.91902912775296,37.87542551700423,1
1921-08-01,5.161294823215731,41.27065465552636,39.024170532721314,1
1921-09-01,5.377524425458258,46.6097927021002,39.99906483377534,1
1921-10-01,5.47925767805335,48.98996267910974,41.05645358885467,1
1921-11-01,5.838196993200893,56.460861548058936,43.003807661502286,1
1921-12-01,6.114158849417269,61.22403522275437,45.701081219278535,1
1922-01-01,6.287087290347127,63.922165858341174,47.904663604312645,1
1922-02-01,6.461305872696979,66.48519567961661,50.02816782763841,1
1922-03-01,6.821387249036038,71.1124067230511,52.64716690002678,1
1922-04-01,7.27325339020986,75.70445963737541,55.4345221886693,1
1922-05-01,7.593467258919374,78.36337186979361,57.85720782840309,1
1922-06-01,7.557987351755122,77.34028129291175,60.783518083032696,1
1922-07-01,7.602095045774028,77.73451483486106,63.76814189195837,1
1922-08-01,8.020030689895771,81.12836195827157,67.08961750052048,1
1922-09-01,8.265083002284301,82.80486257538429,70.10587332329415,1
1922-10-01,8.432151998761894,83.87057176759893,73.01259074733491,1
1922-11-01,7.998253772269834,71.3430465994744,74.25277283495286,-1
1922-12-01,7.964679864939996,70.45472872589278,75.02199729354773,-1
1923-01-01,8.154200483069149,72.55881142416565,75.74171775736644,-1
1923-02-01,8.533360579065967,76.25019806891176,76.55546795647437,-1
1923-03-01,8.700737500978533,77.69513137297534,77.10402834396807,1
1923-04-01,8.372809668463818,68.75464554413827,76.524877169531635,-1
1923-05-01,8.000497867598215,60.17791899972145,75.00942276369229,-1
1923-06-01,7.671825282673078,53.72387282999277,73.04138872511571,-1
1923-07-01,7.345985119490648,48.14005570925299,70.5751837979817,-1
1923-08-01,7.441783174217371,49.81305318587048,67.96557473361493,-1
1923-09-01,7.45818386718979,50.113618810939386,65.2413044199112,-1
1923-10-01,7.317400395621478,47.45237583391877,62.20645475877118,-1
1923-11-01,7.546327911916232,51.97633761689512,60.59256234355624,-1
1923-12-01,7.809739144938745,56.65994182953697,59.44299676885992,-1
1924-01-01,8.07224944603738,60.81472556834593,58.4643229475416,1
1924-02-01,8.162066220850356,62.16839724165636,57.29083954527032,1
1924-03-01,8.058077044116091,59.56924459618446,55.78034898053775,1
1924-04-01,7.923620348327979,56.25196073954115,54.738458580154656,1
1924-05-01,7.8996983306652915,55.65046401677655,54.36117066490925,1
1924-06-01,8.051676946396649,58.710381462669396,54.77671305096564,1
1924-07-01,8.377712139971836,64.45054351347757,56.13592036798435,1
1924-08-01,8.717418308548329,69.30150550597318,57.759958061326245,1
1924-09-01,8.581670375209054,65.41050943264034,59.034698946467984,1
1924-10-01,8.419491035872426,60.95039971305294,60.159534269729164,1
1924-11-01,8.888327361250967,67.86137828284112,61.483287658558,1
1924-12-01,9.310639680416374,72.62257951722606,62.81350746586543,1
1925-01-01,9.692618852255,76.11417574492187,64.08846164724676,1
1925-02-01,9.830804722819574,77.25878604711147,65.34599404770135,1
1925-03-01,9.51853753881003,69.09628273602334,66.13991389268791,1
1925-04-01,9.47656678790307,68.04222846397703,67.12243620305757,1
1925-05-01,9.72900769402133,70.9499738099705,68.3973953524904,1
1925-06-01,9.796386180450613,71.6997308105589,69.4798411314812,1
1925-07-01,9.963993891787805,73.5520958248248,70.23830382409348,1
1925-08-01,10.11091845848895,75.11003086392395,70.7223476039227,1
1925-09-01,10.359247611348511,77.54854067169667,71.7338502071774,1
1925-10-01,10.718495997022936,80.55505061655887,73.3675711158029,1
1925-11-01,10.88631744030794,81.79726325966121,74.52889486387124,1
1925-12-01,11.147365239137258,83.57754357939939,75.44180853571902,1
1926-01-01,11.340966188506243,84.78172812529496,76.16410456741677,1
1926-02-01,11.389435672748023,85.08051279076399,76.81591512938782,1
1926-03-01,10.712352062732498,65.48706180402449,76.51514671838792,-1
1926-04-01,10.395587685954746,58.599615907098794,75.72826233864807,-1
1926-05-01,10.575158463806108,61.12791484424066,74.90975742483725,-1
1926-06-01,11.197979740229965,68.4241038268367,74.63678850952707,-1
1926-07-01,11.869694058481288,74.13582063674674,74.6854322438539,-1
1926-08-01,12.488808219521884,78.11607550276592,74.93593596375739,1
1926-09-01,12.692614823344726,79.26214783445363,75.07873656065381,1
1926-10-01,12.426517521583357,73.76016207249607,74.51249584864858,-1
1926-11-01,12.615251212344496,75.09765470725193,73.9541951359478,1
1926-12-01,13.009052728993138,77.68654466700649,73.46327855991505,1
1927-01-01,13.185930628677797,78.76809575021227,72.96214252865816,1
1927-02-01,13.63396613221622,81.27597610651655,72.64509780497087,1
1927-03-01,14.0332575076045,83.2047065022545,74.12156819649003,1
1927-04-01,14.488222209157064,85.11109508740415,76.33085812818214,1
1927-05-01,15.002347055737118,86.93872720743667,78.48175915844848,1
1927-06-01,15.12033348174752,87.32814712588161,80.05709610003555,1
1927-07-01,15.820802594477742,89.37903589679115,81.3273640383726,1
1927-08-01,16.862861852763803,91.58842132050147,82.4500595231839,1
1927-09-01,17.81872371351643,93.03769903531303,83.59802212325552,1
1927-10-01,17.53723785226109,88.15807657224117,84.79784833156761,1
1927-11-01,18.131301434952434,89.43394275236085,85.99253900199335,1
1927-12-01,18.64662402140253,90.41155343402069,87.05295639924454,1
1928-01-01,18.806128571700764,90.70203809292151,88.04745159447032,1
1928-02-01,18.868850519584033,90.8213242366027,88.8428972719775,1
1928-03-01,19.943417799064537,92.59650195490826,89.62554689303198,1
1928-04-01,21.257909249487493,94.11529672532139,90.37589702952506,1
1928-05-01,21.832732178740024,94.63986578357093,91.01765857753627,1
1928-06-01,20.9134215768667,81.90218565819467,90.5654951218957,-1
1928-07-01,21.081905435296793,82.3764220721425,89.98194396984165,-1
1928-08-01,21.762131502579223,84.19994376431816,89.36623750682635,-1
1928-09-01,23.004649446159227,86.90079028365545,88.85482844418823,-1
1928-10-01,23.578344239585025,87.93923400314671,88.83659156343036,-1
1928-11-01,25.121984571109593,90.21595613588204,88.90175934539043,1
1928-12-01,25.301591027426145,90.44490296239802,88.90453847275519,1
1929-01-01,27.08319962083277,92.37555280310193,89.0439980319369,1
1929-02-01,27.131672798247383,92.4210053020642,89.17730478739202,1
1929-03-01,27.675748437861863,92.93660123520922,89.20564639408377,1
1929-04-01,27.568454472898296,91.59606283070904,88.99571023619943,1
1929-05-01,27.69858687500813,91.75344792302725,88.75517541448745,1
1929-06-01,27.935467830288683,92.04913243464549,89.60075431252504,1
1929-07-01,29.933289406842192,94.0214169024041,90.57117054838017,1
1929-08-01,31.480313247172987,95.05717657799102,91.47593994951956,1
1929-09-01,32.563788598776696,95.63495350337497,92.2037868844962,1
1929-10-01,28.961067164354784,67.15848191417474,90.47205754374852,-1
1929-11-01,21.17103600009704,39.449967274620676,86.24155847197672,-1
1929-12-01,22.00737317641833,42.24098700136858,82.22456547522425,-1
1930-01-01,22.310724294336836,43.27558423742403,78.13290142808444,-1
1930-02-01,23.69711774933587,47.92609995268028,74.42499264896911,-1
1930-03-01,24.58660779266884,50.752037161298574,70.90961230947656,-1
1930-04-01,25.843436862018297,54.55362748354828,67.82274269721317,-1
1930-05-01,24.30976063390815,49.47009272579057,64.2991297641101,-1
1930-06-01,21.86689933338947,42.57622426382961,60.17638741654213,-1
1930-07-01,21.548797592546624,41.74974886103978,55.820415079761766,-1
1930-08-01,21.30060224111813,41.071145875606504,51.32157918789638,-1
1930-09-01,21.0725817884473,40.412806798323004,46.71973362914205,-1
1930-10-01,18.214870154658627,33.14828489318345,43.88555054405944,-1
1930-11-01,16.93971137777515,30.481100233595434,43.13814495730733,-1
1930-12-01,16.055001856531312,28.73136142342928,42.01234282581239,-1
1931-01-01,16.705478731547597,31.86833809979088,41.061738981009626,-1
1931-02-01,18.16149243697608,38.48055921773141,40.274610586430555,-1
1931-03-01,18.57956103279128,40.29555530329442,39.403237098263546,1
1931-04-01,16.872315331609656,35.614657791113885,37.82498962389401,-1
1931-05-01,15.401539999110106,32.10923201322187,36.37825123117995,-1
1931-06-01,15.062476074643248,31.333616770094945,35.44136727336873,-1
1931-07-01,15.51675009551632,33.67523981338469,34.76849151939747,-1
1931-08-01,15.006276602886542,32.323972133733044,34.03956037424135,-1
1931-09-01,12.817745261106882,27.21625148031205,32.939847431073765,-1
1931-10-01,11.14592640766093,24.049374406132117,32.181604890486156,-1
1931-11-01,11.415600295644678,25.573321099479024,31.772623295976455,-1
1931-12-01,9.30603286796832,21.834573044319377,31.197890931050626,-1
1932-01-01,9.312406455177848,21.87221946038805,30.364881044433726,-1
1932-02-01,9.336932251008404,22.02985893911704,28.993989354549196,-1
1932-03-01,9.41306502801221,22.55899529919313,27.515942687540754,-1
1932-04-01,7.1922331961154855,18.552426774218052,26.094090102799438,-1
1932-05-01,6.390857289881445,17.340115940132097,24.863330430041955,-1
1932-06-01,5.565059371528966,16.1535107363967,23.598321593900437,-1
1932-07-01,5.838763671851201,18.178023939635928,22.306886937754708,-1
1932-08-01,8.834653205181212,36.489193816370154,22.653988744641136,1
1932-09-01,9.761168564063704,40.94778552948514,23.798283248738894,1
1932-10-01,8.478606607689082,37.02283618703595,24.879405063814207,1
1932-11-01,8.463309567122897,36.976720397239916,25.82968833862762,1
1932-12-01,8.257073999100678,36.31149502485461,27.03609850367222,1
1933-01-01,8.728046162813527,39.04349509856046,28.467038140186588,1
1933-02-01,7.826051751316596,35.832131611036836,29.61722752951324,1
1933-03-01,7.874681322943169,36.1410527943343,30.749065654108335,1
1933-04-01,8.723101646068109,41.50119432070841,32.6614629496492,1
1933-05-01,11.249651251932445,54.03509381116238,35.719377772235056,1
1933-06-01,13.09887551726952,60.7498578659938,39.43574003303481,1
1933-07-01,13.75430449387453,62.848348878783035,43.15826711129707,1
1933-08-01,12.999527050367735,58.89277300201573,45.025232043434194,1
1933-09-01,12.922920614885994,58.48520808831126,46.48668392333638,1
1933-10-01,11.696253568143694,52.17754573585905,47.7495763857383,1
1933-11-01,12.011766193389937,53.58225058748925,49.13337056825909,1
1933-12-01,12.28180162260111,54.82127471085689,50.675852208759274,1
1934-01-01,13.025119828332375,58.17390442936023,52.27005298632593,1
1934-02-01,13.92692290427429,61.91446883886879,54.44358108864525,1
1934-03-01,13.254537629740083,57.71608881297255,56.2415007568651,1
1934-04-01,13.518389284490084,58.90888892051336,57.692141973515525,1
1934-05-01,12.18158323502402,50.9629659005238,57.43613131429564,-1
1934-06-01,12.28772648395242,51.52927762029811,56.667749627154336,-1
1934-07-01,11.741524229318244,48.39198882585051,55.46305295607663,-1
1934-08-01,11.315025981829052,46.00600607382187,54.38915571206047,-1
1934-09-01,10.90995408328885,43.769995974671424,53.16288803592382,-1
1934-10-01,11.108352605351728,45.19326831913742,52.58086491786367,-1
1934-11-01,11.448808690205704,47.672739820203496,52.08840568725652,-1
1934-12-01,11.639337566475888,49.079140943715444,51.609894539994734,-1
1935-01-01,11.4959079682016,48.0192453750578,50.7636729521362,-1
1935-02-01,11.087812159055568,45.00265608649412,49.35435522277164,-1
1935-03-01,10.398272404790031,40.33240038434898,47.90571452038634,-1
1935-04-01,11.104210207149524,46.52980652047274,46.874124320382954,-1
1935-05-01,11.9855766834801,53.15653335271443,47.0569216080655,1
1935-06-01,12.539519324443893,56.825248477050025,47.498252512794835,1
1935-07-01,13.202137936511017,60.828580968862084,48.53463519137913,1
1935-08-01,14.10505684666896,65.57378384509751,50.16528333898544,1
1935-09-01,14.418891702707434,67.08564469921683,52.10825406603089,1
1935-10-01,14.826232627114091,69.01252254492599,54.09319191817993,1
1935-11-01,16.129605163251146,74.27030437296911,56.309655630910406,1
1935-12-01,16.15919271461533,74.37796551166561,58.41789101157292,1
1936-01-01,17.08735984599724,77.58735970334504,60.88190053893019,1
1936-02-01,18.104536459517792,80.50651781680062,63.8405556831224,1
1936-03-01,18.660478203926026,81.91125330619728,67.30546009327644,1
1936-04-01,18.718999665151504,82.05971313290787,70.26628564431269,1
1936-05-01,17.750192519328643,71.46679722455222,71.79214096696585,-1
1936-06-01,18.39300106583135,73.90503019006438,73.21545610971704,1
1936-07-01,19.360464512319144,77.11575282426594,74.57272043100069,1
1936-08-01,19.62306016298377,77.92017340560861,75.60158622770994,1
1936-09-01,19.86202424328764,78.66469791232197,76.56650732880205,1
1936-10-01,20.913091852533128,81.63594348819305,77.6184590740743,1
1936-11-01,21.49976534102417,83.0714765598948,78.35189008965143,1
1936-12-01,21.125663548155448,78.7871566090501,78.71932268110014,1
1937-01-01,21.61874158295351,80.25161168064943,78.94134367920884,1
1937-02-01,22.244221552805165,81.97375303053141,79.06361328035308,1
1937-03-01,22.04219701605059,79.53005415828726,78.86518001802723,1
1937-04-01,20.55657945743286,64.18130815886161,77.37531293685672,-1
1937-05-01,19.474174686572105,55.6455296632964,76.05687397341873,-1
1937-06-01,18.71165996036497,50.48554167452884,74.10524993045743,-1
1937-07-01,19.646723279607624,55.94998377838721,72.34143584330087,-1
1937-08-01,19.806982577380957,56.84053845761361,70.58479959763463,-1
1937-09-01,16.847882862705813,40.39179852229976,67.39539131513277,-1
1937-10-01,14.361659574753366,31.924149052267424,63.252741778805635,-1
1937-11-01,13.158119166486069,28.74216324194905,58.72529900231015,-1
1937-12-01,13.008483033706142,28.358782014388865,54.522934452755045,-1
1938-01-01,13.51146191856242,31.69948018930393,50.47692349514292,-1
1938-02-01,13.26307623646087,30.922667005229513,46.222666326367765,-1
1938-03-01,12.377286234697696,28.231214129530585,41.94776299063804,-1
1938-04-01,11.789517720684188,26.55793554131632,38.81248193917593,-1
1938-05-01,11.9922759305457,28.160309367463167,36.522046914523166,-1
1938-06-01,12.288966307788137,30.578155651929883,34.86309807930658,-1
1938-07-01,14.770328017492073,46.88748999249571,34.10789026381563,1
1938-08-01,14.903588512604374,47.60859750476405,33.33856185107816,1
1938-09-01,14.282330508639976,44.53356446233221,33.683709012747535,1
1938-10-01,16.061147643333438,53.84525658092829,35.51046797346927,1
1938-11-01,16.14957180071551,54.2616530153906,37.63709212125607,1
1938-12-01,15.756484438994004,51.98711555094614,39.606119915969174,1
1939-01-01,15.599634410919286,51.05552115125645,41.21912332946522,1
1939-02-01,15.664696928954768,51.44921823878012,42.929669265594434,1
1939-03-01,15.72922374321422,51.868098055171544,44.89940959273118,1
1939-04-01,13.916994579812402,41.0240152748726,46.1049162371942,-1
1939-05-01,14.50292949965777,45.07436405310478,47.51442079433101,-1
1939-06-01,14.833828921489776,47.30398079980169,48.908239556653655,-1
1939-07-01,15.27095259857025,50.216301296715756,49.185640498671994,1
1939-08-01,15.12008234333398,49.1926560247192,49.317645375334926,-1
1939-09-01,16.452835577060952,57.53471871729143,50.40107489658152,1
1939-10-01,16.821204806265627,59.537888063309516,50.87546085344662,1
1939-11-01,16.59923850994663,57.747252371199814,51.16592746643072,1
1939-12-01,16.280412901283814,55.148286608318955,51.42935838787846,1
1940-01-01,16.378480342613656,55.81555241511545,51.8260276598667,1
1940-02-01,16.21611984773104,54.35504497184023,52.06817988762172,1
1940-03-01,16.17290630530789,53.945190814812975,52.24127095092518,1
1940-04-01,16.370988707128777,55.61861084088015,53.45748724809247,1
1940-05-01,14.13874769480072,38.44521940434674,52.905058527362634,-1
1940-06-01,12.843765598268805,32.16069279802675,51.64311786054805,-1
1940-07-01,13.369884763210052,36.743625119647284,50.520394845792346,-1
1940-08-01,13.649399392391633,39.12701779307838,49.68159165982228,-1
1940-09-01,14.214842598620631,43.80006454169938,48.53703714518961,-1
1940-10-01,14.328290323104952,44.72875325580635,47.30294257789768,-1
1940-11-01,14.636689248763604,47.31078573660445,46.43323702501473,1
1940-12-01,13.90842612235383,42.228781570851936,45.35661160522582,-1
1941-01-01,13.904158267950828,42.19980178967971,44.22196571977284,-1
1941-02-01,13.002943303402446,36.43925852893737,42.728983516197594,-1
1941-03-01,12.955719822063331,36.157118303976105,41.24664414029452,-1
1941-04-01,12.42937038922078,33.04598317765116,39.36559183502544,-1
1941-05-01,12.037206512481577,30.885914694075304,38.73564977583616,-1
1941-06-01,12.164306590628444,32.44711818981036,38.75951855848479,-1
1941-07-01,12.744996277919574,39.28293728117694,38.97112790527893,1
1941-08-01,12.463173720387802,37.28535288428165,38.81765582954586,-1
1941-09-01,12.279729272093077,35.985927731788905,38.166477762053326,-1
1941-10-01,11.577814956574072,31.415791878325827,37.05706431392995,-1
1941-11-01,10.91166868591696,27.76514063022153,35.42826055506471,-1
1941-12-01,10.086593309917902,23.997264181237462,33.908967439263506,-1
1942-01-01,10.101686431929252,24.202534179988216,32.40919513845588,-1
1942-02-01,9.68025559174936,22.362787675263462,31.23615590064972,-1
1942-03-01,9.003426617760969,19.734545063071373,29.867608130574325,-1
1942-04-01,8.544255707588258,18.155375606318298,28.626724166296583,-1
1942-05-01,8.506116259696048,18.024680959597525,27.554954688423432,-1
1942-06-01,8.905456928518054,24.253064232380684,26.872116858637625,-1
1942-07-01,9.150488900994738,27.918967403347203,25.925119368818482,1
1942-08-01,9.01282304756429,27.114677889260246,25.07756311923336,1
1942-09-01,9.077829839371496,28.180480096945224,24.427109149663057,1
1942-10-01,9.599176749352978,36.32660684919981,24.836343730569226,1
1942-11-01,9.661334152171651,37.25228748846994,25.626939302089927,1
1942-12-01,9.617514103283174,36.84038360251771,26.69719925386328,1
1943-01-01,10.15053422043208,44.92171076757996,28.423797302829257,1
1943-02-01,10.708982995221264,51.94880392392761,30.889298656884602,1
1943-03-01,10.850541744036796,53.586311382273365,33.710279183484765,1
1943-04-01,11.039227142939682,55.77765744810324,36.84546933696685,1
1943-05-01,11.362215800613686,59.36067479181955,40.290135489652016,1
1943-06-01,11.516744786451229,61.009509454608136,43.35317259150431,1
1943-07-01,11.774213341781648,63.68738821178329,46.33387432554065,1
1943-08-01,11.210545904158964,54.71290770709578,48.63372681036028,1
1943-09-01,11.336281939610284,56.21436474841856,50.969883864649724,1
1943-10-01,11.187335503326029,53.90482710059987,52.434735552266396,1
1943-11-01,10.631033673001411,46.17524704528702,53.17831551533448,-1
1943-12-01,10.737360316041064,47.73780475049687,54.08643394433275,-1
1944-01-01,11.052412763977468,52.22130897974017,54.69473379534609,-1
1944-02-01,10.94791888772472,50.649142350327104,54.58642866421272,-1
1944-03-01,11.22469319618068,54.59865102777201,54.670790301337604,-1
1944-04-01,10.938275188239391,50.07458597215597,54.19553434500867,-1
1944-05-01,11.103736936792624,52.55228245828654,53.628168317214254,-1
1944-06-01,11.532785272532507,58.39328070318337,53.41014925459552,1
1944-07-01,11.738774750180715,60.913432272924986,53.17898625969065,1
1944-08-01,11.541711674209225,57.29179932448382,53.39389389447299,1
1944-09-01,11.328560584696472,53.53595344106498,53.17069295219352,1
1944-10-01,11.583105186279129,57.19194893743994,53.4446197719302,1
1944-11-01,11.478459198055482,55.242511549986666,54.20022514732184,1
1944-12-01,11.63868359335513,57.653454852099074,55.02652932245536,1
1945-01-01,11.960463439806997,62.123481405017344,55.851710357895136,1
1945-02-01,12.341753548186317,66.6712319929751,57.18688449478247,1
1945-03-01,12.32331031138933,66.25148041624043,58.157953610488164,1
1945-04-01,12.631867236563076,69.72970216643942,59.79587996001178,1
1945-05-01,13.036560628785356,73.61979590975955,61.55150608096787,1
1945-06-01,13.13022336140605,74.44885042527844,62.889470224475794,1
1945-07-01,12.867028443009158,67.90675118516504,63.4722468004958,1
1945-08-01,12.915378562256738,68.46214356157745,64.4031088202536,1
1945-09-01,13.79826495171978,76.54711289737604,66.32070544161286,1
1945-10-01,14.374662675391336,80.16802630482363,68.2353785555615,1
1945-11-01,14.847702661876784,82.57640000316808,70.5132025933266,1
1945-12-01,15.020347474739962,83.3799881264336,72.6570803661878,1
1946-01-01,15.623163177761665,85.86345553099456,74.63541154335257,1
1946-02-01,15.761666525801903,86.37380312276821,76.27729247083533,1
1946-03-01,15.134873415142524,73.3082407632631,76.86535583308724,-1
1946-04-01,16.04084238621591,78.44865496529795,77.5919352329921,1
1946-05-01,16.01372317083218,77.958384081529,77.95348424730624,1
1946-06-01,15.77318688012874,73.51302406687029,77.87549871743889,-1
1946-07-01,14.508136111909067,55.391235199890566,76.83253905199935,-1
1946-08-01,13.984939309942764,49.847231546381735,75.28129638406638,-1
1946-09-01,11.841267540149635,34.43993234221653,71.77236467113642,-1
1946-10-01,11.38760296176505,32.14601502369843,67.77053039770931,-1
1946-11-01,11.110043656743295,30.777775356757765,63.45397834384178,-1
1946-12-01,11.372779425862705,33.69219224543191,59.313328687091634,-1
1947-01-01,11.46929633473558,34.79240597936628,55.057407891122615,-1
1947-02-01,11.949565314209435,40.18038275589307,51.20795619388303,-1
1947-03-01,11.287903096501282,35.74180001582605,48.07741946492993,-1
1947-04-01,10.900825126392672,33.38799102113304,44.322364136249526,-1
1947-05-01,10.733674273688534,32.3833402026644,40.52444381301081,-1
1947-06-01,11.082715855052095,36.72087013751793,37.45843098556478,-1
1947-07-01,11.696446553354368,43.65416728441354,36.48034199260836,1
1947-08-01,11.33747235532983,40.80163339806857,35.7265421469156,1
1947-09-01,10.82746301722884,37.049400837335284,35.94399785484216,1
1947-10-01,11.132662042754788,40.61461288787628,36.64971434352364,1
1947-11-01,10.975407324839072,39.36156698932307,37.36503031290408,1
1947-12-01,10.680912531969192,37.02771115497894,37.642990222033,-1
1948-01-01,10.419342657320326,35.015994653246494,37.66162261152302,-1
1948-02-01,9.99976116914418,31.97594641917987,36.97791958346359,-1
1948-03-01,10.186680609489672,34.7298901629381,36.89359376238959,-1
1948-04-01,10.779484482024618,42.74891241284989,37.673670545032664,1
1948-05-01,11.241032697984432,48.15867012024166,38.988281371497436,1
1948-06-01,11.58389575652384,51.84605227256613,40.24871321608479,1
1948-07-01,11.134621739180933,47.061043513805686,40.53261956853414,1
1948-08-01,10.723556662478131,43.091450385855794,40.72343765084974,1
1948-09-01,10.553013689399158,41.50686311042351,41.09489284027376,1
1948-10-01,10.825409809169496,45.02906178616108,41.46276358179749,1
1948-11-01,10.24809620563557,39.52614626699124,41.47647852160317,-1
1948-12-01,10.159652938900916,38.73502094125842,41.618754337126454,-1
1949-01-01,10.24828575803898,40.04689115363049,42.037995712158455,-1
1949-02-01,9.87251714057006,36.438197833338215,42.40984999667165,-1
1949-03-01,9.901332491240929,36.91376051974301,42.59183919307207,-1
1949-04-01,9.783639867544062,35.722870077233395,42.006335665104025,-1
1949-05-01,9.692295086395816,34.773032936872816,40.89086589982329,-1
1949-06-01,9.067718943419534,29.017859793142303,38.98851652653798,-1
1949-07-01,9.605038093363923,38.56107882397898,38.280186135719084,1
1949-08-01,9.851348638079235,42.4315979942031,38.22519843641469,1
1949-09-01,9.884048361738287,42.952091134252754,38.34563410506713,1
1949-10-01,10.169850844772146,47.47969623829736,38.549853642745155,1
1949-11-01,10.215861011650643,48.20166922372481,39.27281388913962,1
1949-12-01,10.529330904131148,53.003329169210936,40.461839574802326,1
1950-01-01,10.745733299747911,56.07016149455331,41.79711210321256,1
1950-02-01,10.911564066731684,58.342672269240836,43.62248497287111,1
1950-03-01,10.910946522976255,58.330413903115925,45.407206088152186,1
1950-04-01,11.178021600956097,62.088537034058646,47.604345001220956,1
1950-05-01,11.46154310458623,65.67378305121325,50.17940751074932,1
1950-06-01,11.554126144044284,66.79249594707133,53.327293856910075,1
1950-07-01,10.539745658930991,48.0681045509889,54.11954600082757,-1
1950-08-01,11.040611670261535,54.88123191869611,55.15701549453532,-1
1950-09-01,11.337391102277298,58.40834463216179,56.44503661936107,1
1950-10-01,11.662444039105266,61.96135144120594,57.65184121960345,1
1950-11-01,11.542173388716297,59.89605600048534,58.626373451000156,1
