Date,Value,rsi12,sma12
1991-05-01,18.035430911004056,62.09587349473785,52.457142629519105
1991-06-01,18.015227044688327,61.87788979105008,52.176787608164446
1991-07-01,18.103452345519752,62.50491194705813,52.03429999376763
1991-08-01,18.512258455337715,65.38302506552928,53.62741506168334
1991-09-01,18.35728259177432,63.37133269166847,55.605907814121494
1991-10-01,18.34918799200198,63.260428345962595,57.84001346991502
1991-11-01,18.288868169301335,62.373055812288364,59.668080350733085
1991-12-01,18.441652313512723,63.77704735726236,61.07355477418625
1992-01-01,19.773068211462647,73.26173091912771,63.43141905402809
1992-02-01,19.582982970386738,70.39108341068645,64.4143079391387
1992-03-01,19.283561861298555,65.9504680924199,64.79634390959562
1992-04-01,19.301229507881047,66.08817682825864,65.02791864633748
1992-05-01,19.66227979564169,68.89288472560767,65.59433624890997
1992-06-01,19.3153659676446,63.39688276425139,65.72091899667674
1992-07-01,19.62074069482441,66.0014353651503,66.01229594818443
1992-08-01,19.72213749835153,66.85572150943537,66.13502065184326
1992-09-01,19.708766424745303,66.6149279210479,66.40532025429155
1992-10-01,19.370271076906977,60.58835411889463,66.18264740203588
1992-11-01,19.833656038801237,65.27934528612109,66.42483819152196
1992-12-01,20.44860672124297,70.38286705041658,66.97532316595147
1993-01-01,20.323410802995713,68.15783488148689,66.54999849614806
1993-02-01,20.545336792900457,69.99229660952008,66.51676626271754
1993-03-01,20.85520014869093,72.41310031920003,67.05531894828255
1993-04-01,20.45736201664219,65.06159506144927,66.9697704677151
1993-05-01,20.517605633764873,65.63787348080555,66.69851953064826
1993-06-01,20.6083570129602,66.54470153266716,66.96083776134957
1993-07-01,20.564596413297146,65.63355250339505,66.9301808562033
1993-08-01,20.812227546627387,68.31198958542477,67.05153652920242
1993-09-01,20.993501005229124,70.16866921444375,67.3476816369854
1993-10-01,21.109178247475132,71.33777592586273,68.24346678756608
1993-11-01,21.03790118960639,69.50673186885304,68.59574900279374
1993-12-01,21.16473207981466,70.95393778328055,68.64333823053241
1994-01-01,21.41197491382655,73.61675747001507,69.09824844624309
1994-02-01,21.263840187313033,69.4549731332024,69.05347148988328
1994-03-01,20.833375889460424,58.89938440161647,67.92732849675131
1994-04-01,20.055250085063857,45.31783041633537,66.28201477632516
1994-05-01,20.196492421281462,47.70562688356946,64.78766089322215
1994-06-01,20.290763690670317,49.31707476656444,63.35202532938026
1994-07-01,20.067951816142163,45.68710908126212,61.68982171086918
1994-08-01,20.535549404755645,53.51956387146245,60.45711956803899
1994-09-01,20.57645010081888,54.15048736272179,59.12227108039549
1994-10-01,20.395759282410264,50.82555668994875,57.41291947740266
1994-11-01,20.209473020394064,47.54237864064707,55.582556708385496
1994-12-01,19.911484108090345,42.72608229080167,53.23023541734559
1995-01-01,20.21911942245732,48.591414232403906,51.14479014754466
1995-02-01,20.802571764332697,57.57953483522173,50.155170289379605
1995-03-01,21.152737302036996,61.93663000677341,50.408274089809346
1995-04-01,21.642739261879655,67.0958625831902,52.223110103713914
1995-05-01,22.195426698019965,71.79923246888762,54.230910569157096
1995-06-01,22.718356759520628,75.42503471993979,56.406573898605046
1995-07-01,23.376412691512137,79.11184671763202,59.191968701635865
1995-08-01,23.28407025623055,77.33575461589962,61.1766512636723
1995-09-01,23.94600707529987,80.72048341447253,63.39081760131819
1995-10-01,23.92676276408329,80.33995369238454,65.8503506848545
1995-11-01,24.34758688111482,82.32738635516696,68.74910132773117
1995-12-01,25.027380664939116,84.99962443376522,72.27189650631146
1996-01-01,24.762465194644037,79.86565681323317,74.87808338804723
1996-02-01,25.9760655505934,84.53406840649004,77.12429451898626
1996-03-01,25.629930395216125,78.84593765393335,78.53340348958292
1996-04-01,25.42420384838153,75.54980752745003,79.23789890160458
1996-05-01,25.814043827699045,77.49469520735283,79.71252079647667
1996-06-01,25.966673558333852,78.23417893350558,79.94661614760716
1996-07-01,24.85841133234841,62.076974555534385,78.52704346743235
1996-08-01,25.412529121454977,65.91637642825874,77.57542861846228
1996-09-01,25.680115512876785,67.64217614157553,76.4855696790542
1996-10-01,26.483467720897227,72.24492762083484,75.81098417309173
1996-11-01,27.58561204901282,77.11661606253482,75.37675331537238
1996-12-01,27.723946163893988,77.65367583434976,74.76459093208776
1997-01-01,28.332870129950393,79.91703061343058,74.76887208210421
1997-02-01,29.265634883575963,82.8241473207434,74.62637865829198
1997-03-01,28.802458591871677,76.8017627592597,74.45603075040252
1997-04-01,27.58516033813656,63.552710151292686,73.45627263572274
1997-05-01,29.928362224688797,73.24489300100306,73.10212245186025
1997-06-01,31.25656061638129,77.02312873967685,73.00120160237454
1997-07-01,32.766637689669956,80.44769147102667,74.53209467866556
1997-08-01,32.58628348671318,78.91522580512591,75.61533212673783
1997-09-01,32.66658134170865,79.10851726617673,76.57086055378792
1997-10-01,32.901498179798125,79.70238202265817,77.1923150872732
1997-11-01,32.336600532812675,74.1714391395532,76.94688367702473
1997-12-01,33.030789042905454,76.3697652807161,76.83989113088859
1998-01-01,32.859968415052236,74.66386424609085,76.40212726694361
1998-02-01,34.70967778227,79.95347022876562,76.16290417594547
1998-03-01,36.296927736425125,83.23083494176731,76.69866019115443
1998-04-01,37.27693404302879,84.89424773139773,78.47712165616318
1998-05-01,36.95659851896903,81.9939976257315,79.20621370822388
1998-06-01,36.80229346009204,80.54797386275598,79.49995080181381
1998-07-01,38.259645085248565,83.53901236475588,79.75756087629125
1998-08-01,35.42340102487835,62.97909426665113,78.42954991475169
1998-09-01,33.532356980834926,53.416904347377525,76.28858217151841
1998-10-01,33.77310287904817,54.378898722495805,74.17829189650489
1998-11-01,37.36939188392097,65.8661023244415,73.48618049524558
1998-12-01,38.82027478009816,69.27141823148969,72.89465157447671
1999-01-01,40.576957677208135,72.84912635005367,72.7434234164736
1999-02-01,40.40015922925998,71.92964287182524,72.07477113672857
1999-03-01,41.35610363271301,73.87466354664723,71.29509018713524
1999-04-01,42.704509516892166,76.39184695706318,70.58655678927403
1999-05-01,42.55667670951806,75.52155961895745,70.04718695537619
1999-06-01,42.180675911746945,73.20748352347563,69.43547942710282
1999-07-01,43.82803599280544,76.63005625127848,68.85973308431305
1999-08-01,41.93071215994047,66.03181295000908,69.1141263079262
