Date,Value
1958-09-01,15.931923184092838
1958-10-01,16.559803310351572
1958-11-01,16.988883579386325
1958-12-01,17.358357365369955
1959-01-01,17.980339342993382
1959-02-01,17.75916926361143
1959-03-01,18.200871845485633
1959-04-01,18.430753048783423
1959-05-01,18.692721439594184
1959-06-01,18.448591397066483
1959-07-01,19.090533975796507
1959-08-01,18.958803640750205
1959-09-01,18.123290556758615
1959-10-01,18.021962441515427
1959-11-01,18.071789130570206
1959-12-01,18.6247289779001
1960-01-01,18.33828499437556
1960-02-01,17.54527510894597
1960-03-01,17.286020720522142
1960-04-01,17.42976694759719
1960-05-01,17.256170578727907
1960-06-01,17.82336381726474
1960-07-01,17.376806472898117
1960-08-01,17.58211303957767
1960-09-01,17.052015467817668
1960-10-01,16.605104536251027
1960-11-01,17.14608845241901
1960-12-01,17.56209083395713
1961-01-01,18.470416986477172
1961-02-01,19.23401449829836
1961-03-01,19.84422527272557
1961-04-01,20.382842975754777
1961-05-01,20.598606843297336
1961-06-01,20.332414551592294
1961-07-01,20.14664373682731
1961-08-01,20.941688475215184
1961-09-01,20.705243044147245
1961-10-01,20.92419014101079
1961-11-01,21.85795772195968
1961-12-01,22.04148019838226
1962-01-01,21.197931400015225
1962-02-01,21.451687754873362
1962-03-01,21.44315856852623
1962-04-01,20.658336447649027
1962-05-01,19.08936749811665
1962-06-01,16.82757124479247
1962-07-01,17.141325661322792
1962-08-01,17.571262631045528
1962-09-01,17.321461147465488
1962-10-01,16.739820967901327
1962-11-01,17.85438648949715
1962-12-01,18.58583611843986
1963-01-01,19.25923169325406
1963-02-01,19.46919130967141
1963-03-01,19.28806460660483
1963-04-01,20.15007723822698
1963-05-01,20.507585864952617
1963-06-01,20.384149993840996
1963-07-01,19.969231885949636
1963-08-01,20.47263790052767
1963-09-01,20.96036009070511
1963-10-01,20.8913445954115
1963-11-01,20.720399335339703
1963-12-01,21.038599376737054
1964-01-01,21.62721619698094
1964-02-01,21.832670826710327
1964-03-01,22.167245585982645
1964-04-01,22.422192169737176
1964-05-01,22.574330769563836
1964-06-01,22.300288036082797
1964-07-01,22.984351845738413
1964-08-01,22.650407292938795
1964-09-01,22.892221984231693
1964-10-01,23.212154680675347
1964-11-01,23.22501979309583
1964-12-01,22.752984772787272
1965-01-01,23.26933508192247
1965-02-01,23.372068272751324
1965-03-01,23.253528200034836
1965-04-01,23.420551954771287
1965-05-01,23.70880830886193
1965-06-01,22.385342986457772
1965-07-01,22.30078171217442
1965-08-01,22.665971845964375
1965-09-01,23.374146831648616
1965-10-01,23.775745523312676
1965-11-01,23.925461156673713
1965-12-01,23.694111549106314
1966-01-01,24.058483388421738
1966-02-01,23.700027145579384
1966-03-01,22.61111258228999
1966-04-01,23.113696462615827
1966-05-01,21.85217797676309
1966-06-01,21.555253383226248
1966-07-01,21.381702007433415
1966-08-01,19.91390386400981
1966-09-01,19.161676250615002
1966-10-01,18.825409371315676
1966-11-01,19.711251211928964
1966-12-01,19.73647375279197
1967-01-01,20.432242125384278
1967-02-01,21.07444316367844
1967-03-01,21.443898602019097
1967-04-01,21.686025566746235
1967-05-01,21.94847738965839
1967-06-01,21.552097609793478
1967-07-01,21.804196245666354
1967-08-01,22.030627049126014
1967-09-01,22.21914548866479
1967-10-01,22.068199194183883
1967-11-01,21.263102968336277
1967-12-01,21.751597808723623
1968-01-01,21.511535896332177
1968-02-01,20.42499237621422
1968-03-01,19.934711308295697
1968-04-01,21.27735601567174
1968-05-01,21.630227142779876
1968-06-01,22.004623431346527
1968-07-01,21.753537415670937
1968-08-01,21.137766793617853
1968-09-01,21.680275633292926
1968-10-01,22.004606927956875
1968-11-01,22.195529227158147
1968-12-01,22.27787299543488
1969-01-01,21.194968072847153
1969-02-01,20.895729901987227
1969-03-01,20.20228761648165
1969-04-01,20.428608081932143
1969-05-01,20.972258271972088
1969-06-01,19.71334158375763
1969-07-01,18.68170820719276
1969-08-01,18.429515590207735
1969-09-01,18.39804634467697
1969-10-01,18.448662031815346
1969-11-01,18.43776008469104
1969-12-01,17.326929913742685
1970-01-01,17.0905413951402
1970-02-01,16.37258678715985
1970-03-01,16.531690813943616
1970-04-01,15.873067819354059
1970-05-01,13.983836060789196
1970-06-01,13.799691797725181
1970-07-01,13.72649974435977
1970-08-01,14.10045651681545
1970-09-01,14.842661145242221
1970-10-01,15.064185404089637
1970-11-01,14.95076190879173
1970-12-01,15.873840687205744
1971-01-01,16.461793943491934
1971-02-01,17.034534781502128
1971-03-01,17.40290260718887
1971-04-01,17.92411044795961
1971-05-01,17.56415327969938
1971-06-01,17.083166880070703
1971-07-01,16.88941470869335
1971-08-01,16.51944944305156
1971-09-01,16.856792547835997
1971-10-01,16.42886270915947
1971-11-01,15.638712654326646
1971-12-01,16.603557212925327
1972-01-01,17.262996797035168
1972-02-01,17.46414760548616
1972-03-01,17.80564384961493
1972-04-01,17.915161678498293
1972-05-01,17.66264620037255
1972-06-01,17.64085731574026
1972-07-01,17.398690031138173
1972-08-01,17.9434046880298
1972-09-01,17.613854552912123
1972-10-01,17.533183854158565
1972-11-01,18.33889471496807
1972-12-01,18.645719442073684
1973-01-01,18.712530467302432
1973-02-01,17.88988959919375
1973-03-01,17.41214205829033
1973-04-01,16.935740066050823
1973-05-01,16.314338759668576
1973-06-01,15.808323047681977
1973-07-01,15.889518573988784
1973-08-01,15.27850109470612
1973-09-01,15.475308601805558
1973-10-01,15.913516308933382
1973-11-01,14.651845159710565
1973-12-01,13.493329686205882
1974-01-01,13.530721892513949
1974-02-01,12.957321280205385
1974-03-01,13.310364239140156
1974-04-01,12.550411048540903
1974-05-01,11.99543694732966
1974-06-01,11.888498820078997
1974-07-01,10.39414180532705
1974-08-01,9.824195723141194
1974-09-01,8.680421305646334
1974-10-01,8.744983833809583
1974-11-01,8.948984512755604
1974-12-01,8.289060055923082
1975-01-01,8.920995508404252
1975-02-01,9.76224671616647
1975-03-01,10.163796767444037
1975-04-01,10.23307613660592
1975-05-01,10.81813911933581
1975-06-01,11.011354609247666
1975-07-01,10.902767048238578
1975-08-01,10.089769593328018
1975-09-01,9.918905356559419
1975-10-01,10.327599777501113
1975-11-01,10.435859457947899
1975-12-01,10.250368416256835
1976-01-01,11.18505136262215
1976-02-01,11.586092994449691
1976-03-01,11.631754403566507
1976-04-01,11.68916413220637
1976-05-01,11.532053585609427
1976-06-01,11.543841631417104
1976-07-01,11.757490488689914
1976-08-01,11.597986002509256
1976-09-01,11.805990949539794
1976-10-01,11.345696136316702
1976-11-01,11.248855860507968
1976-12-01,11.597589726582948
1977-01-01,11.437961346787553
1977-02-01,11.014841854222782
1977-03-01,10.895746511662752
1977-04-01,10.636037409141364
1977-05-01,10.548486693557004
1977-06-01,10.53002395909076
1977-07-01,10.567692447775409
1977-08-01,10.268385666710998
1977-09-01,10.067742820070707
1977-10-01,9.766666299556551
1977-11-01,9.766299983660202
1977-12-01,9.678266582535922
1978-01-01,9.241462260934691
1978-02-01,9.045263570704744
1978-03-01,8.950420077633899
1978-04-01,9.262588720866846
1978-05-01,9.634910728598449
1978-06-01,9.549678981041739
1978-07-01,9.425524047787365
1978-08-01,10.023970854003755
1978-09-01,9.941887473004412
1978-10-01,9.533608358208836
1978-11-01,8.92841890229315
1978-12-01,9.011941819133833
1979-01-01,9.257636919139978
1979-02-01,9.00374037104564
1979-03-01,9.070785029660769
1979-04-01,9.133063566217418
1979-05-01,8.794383289814961
1979-06-01,8.853937764693955
1979-07-01,8.827498045542367
1979-08-01,9.127165797215033
1979-09-01,9.11275899074096
1979-10-01,8.681843306899314
1979-11-01,8.518784302983555
1979-12-01,8.745204404669295
1980-01-01,8.850934180729114
1980-02-01,9.05447609219252
1980-03-01,8.081150900785499
1980-04-01,7.844024504719217
1980-05-01,8.104225807176492
1980-06-01,8.51207796230674
1980-07-01,8.88086552729584
1980-08-01,9.071005981618379
1980-09-01,9.196040131743242
1980-10-01,9.35784104675711
1980-11-01,9.654043663233388
1980-12-01,9.389902084921742
1981-01-01,9.259404530877955
1981-02-01,8.829899353831307
1981-03-01,9.081096883854624
1981-04-01,9.085561230788747
1981-05-01,8.818483466548066
1981-06-01,8.76534074430493
1981-07-01,8.445319467875509
1981-08-01,8.399806316566444
1981-09-01,7.581163051923159
1981-10-01,7.649141713319213
1981-11-01,7.8107525657161085
1981-12-01,7.832562137141895
1982-01-01,7.388659973375995
1982-02-01,7.181823450546733
1982-03-01,6.950673793536034
1982-04-01,7.259072625426147
1982-05-01,7.192612484464624
1982-06-01,6.692133988197586
1982-07-01,6.638653100208757
1982-08-01,6.643422752166089
1982-09-01,7.398838200323304
1982-10-01,7.999840994534584
1982-11-01,8.347476938155426
1982-12-01,8.467738401400473
1983-01-01,8.75678322413474
1983-02-01,8.910493436624119
1983-03-01,9.232829705190518
1983-04-01,9.53158128416041
1983-05-01,9.874456504668398
1983-06-01,10.000117903130018
1983-07-01,10.01447599557102
1983-08-01,9.728056935665206
1983-09-01,9.984202458028776
1983-10-01,10.003391799449625
1983-11-01,9.853581649364278
1983-12-01,9.815010903608671
1984-01-01,9.894931809202536
1984-02-01,9.324529645727987
1984-03-01,9.326747066508249
1984-04-01,9.305643404594825
1984-05-01,9.231831816896046
1984-06-01,9.010185512291008
1984-07-01,8.868302214043302
1984-08-01,9.623063257373168
1984-09-01,9.687341313628083
1984-10-01,9.595070703048505
1984-11-01,9.691973221783087
1984-12-01,9.595054801133456
1985-01-01,9.99700117773045
1985-02-01,10.494935172607082
1985-03-01,10.373217214924736
1985-04-01,10.397118719816818
1985-05-01,10.608120467860095
1985-06-01,10.81004984586122
1985-07-01,10.99756395679338
1985-08-01,10.738799808877284
1985-09-01,10.47123466169755
1985-10-01,10.552516982943752
1985-11-01,11.164611128667469
1985-12-01,11.690521474467598
1986-01-01,11.715007584487989
1986-02-01,12.38821909941813
1986-03-01,13.189022981532718
1986-04-01,13.552504172869487
1986-05-01,13.560046199232344
1986-06-01,13.888688626457123
1986-07-01,13.61999553408381
1986-08-01,13.88766755086606
1986-09-01,13.467314312977134
1986-10-01,13.425918860857365
1986-11-01,13.872985596138609
1986-12-01,14.085139814743318
1987-01-01,14.922208103718951
1987-02-01,15.822318142836458
1987-03-01,16.43334397606992
1987-04-01,16.196534453220888
1987-05-01,16.16031195265575
1987-06-01,16.825207307878724
1987-07-01,17.306004390512232
1987-08-01,18.32690724585635
1987-09-01,17.67562044993823
1987-10-01,15.53005556362732
1987-11-01,13.590885143189093
1987-12-01,13.389028514426974
1988-01-01,13.898336683569145
1988-02-01,14.298270962469529
1988-03-01,14.668946811103467
1988-04-01,14.433316420838949
1988-05-01,14.03189134802778
1988-06-01,14.766468647879627
1988-07-01,14.608315717522101
1988-08-01,14.244946310675658
1988-09-01,14.369428776140166
1988-10-01,14.811450153277733
1988-11-01,14.44553068087289
1988-12-01,14.702086748572
1989-01-01,15.08807244271329
1989-02-01,15.467060462734752
1989-03-01,15.29896910888236
1989-04-01,15.68674265614459
1989-05-01,16.18635353854456
1989-06-01,16.641904235808596
1989-07-01,17.013407650499133
1989-08-01,17.734251436577324
1989-09-01,17.714220678979082
1989-10-01,17.64085385279795
1989-11-01,17.242369266947424
1989-12-01,17.650212904947324
1990-01-01,17.04884360687826
1990-02-01,16.50809351649028
1990-03-01,16.83374823348094
1990-04-01,16.813913898735763
1990-05-01,17.392413588644995
1990-06-01,17.81708282165301
1990-07-01,17.747171587070234
1990-08-01,16.168334756508973
1990-09-01,15.301285443522623
1990-10-01,14.818147965500803
1990-11-01,15.187607599503188
1990-12-01,15.846314974728765
1991-01-01,15.606190118802365
1991-02-01,17.354664745205113
1991-03-01,17.818620083397374
1991-04-01,18.15534589519802
1991-05-01,18.035430911004056
1991-06-01,18.015227044688327
1991-07-01,18.103452345519752
1991-08-01,18.512258455337715
1991-09-01,18.35728259177432
1991-10-01,18.34918799200198
1991-11-01,18.288868169301335
1991-12-01,18.441652313512723
1992-01-01,19.773068211462647
1992-02-01,19.582982970386738
1992-03-01,19.283561861298555
1992-04-01,19.301229507881047
1992-05-01,19.66227979564169
1992-06-01,19.3153659676446
1992-07-01,19.62074069482441
1992-08-01,19.72213749835153
1992-09-01,19.708766424745303
1992-10-01,19.370271076906977
1992-11-01,19.833656038801237
1992-12-01,20.44860672124297
1993-01-01,20.323410802995713
1993-02-01,20.545336792900454
1993-03-01,20.855200148690926
1993-04-01,20.45736201664219
1993-05-01,20.517605633764873
1993-06-01,20.6083570129602
1993-07-01,20.564596413297146
1993-08-01,20.812227546627387
1993-09-01,20.993501005229124
1993-10-01,21.109178247475132
1993-11-01,21.037901189606394
1993-12-01,21.16473207981466
1994-01-01,21.41197491382655
1994-02-01,21.263840187313033
1994-03-01,20.833375889460424
1994-04-01,20.055250085063854
1994-05-01,20.196492421281462
1994-06-01,20.290763690670317
1994-07-01,20.067951816142163
1994-08-01,20.535549404755645
1994-09-01,20.57645010081888
1994-10-01,20.395759282410264
1994-11-01,20.209473020394064
1994-12-01,19.911484108090345
1995-01-01,20.219119422457318
1995-02-01,20.802571764332697
1995-03-01,21.152737302036996
1995-04-01,21.642739261879658
1995-05-01,22.195426698019965
1995-06-01,22.718356759520628
1995-07-01,23.376412691512137
1995-08-01,23.28407025623055
1995-09-01,23.94600707529987
1995-10-01,23.926762764083286
1995-11-01,24.34758688111482
1995-12-01,25.027380664939116
1996-01-01,24.762465194644037
1996-02-01,25.9760655505934
1996-03-01,25.629930395216125
1996-04-01,25.42420384838153
1996-05-01,25.814043827699045
1996-06-01,25.966673558333852
1996-07-01,24.85841133234841
1996-08-01,25.412529121454977
1996-09-01,25.680115512876785
1996-10-01,26.483467720897227
1996-11-01,27.58561204901282
1996-12-01,27.723946163893988
1997-01-01,28.332870129950393
1997-02-01,29.265634883575963
1997-03-01,28.802458591871677
1997-04-01,27.58516033813656
1997-05-01,29.928362224688797
1997-06-01,31.25656061638129
1997-07-01,32.766637689669956
1997-08-01,32.58628348671318
1997-09-01,32.66658134170865
1997-10-01,32.901498179798125
1997-11-01,32.336600532812675
1997-12-01,33.030789042905454
1998-01-01,32.859968415052236
1998-02-01,34.70967778227
1998-03-01,36.296927736425125
1998-04-01,37.27693404302879
1998-05-01,36.95659851896903
1998-06-01,36.80229346009204
1998-07-01,38.259645085248565
1998-08-01,35.42340102487835
1998-09-01,33.532356980834926
1998-10-01,33.77310287904817
1998-11-01,37.36939188392097
1998-12-01,38.82027478009816
1999-01-01,40.576957677208135
1999-02-01,40.40015922925998
1999-03-01,41.35610363271301
1999-04-01,42.704509516892166
1999-05-01,42.55667670951806
1999-06-01,42.180675911746945
1999-07-01,43.82803599280544
1999-08-01,41.93071215994047
1999-09-01,41.32345133471503
1999-10-01,40.55285439953988
1999-11-01,43.20829071461393
1999-12-01,44.197939761040566
2000-01-01,43.772578146938045
2000-02-01,42.185635887917336
2000-03-01,43.22074843996591
2000-04-01,43.52857428850777
2000-05-01,41.966050503324325
2000-06-01,42.78197156707146
2000-07-01,42.758093618269605
2000-08-01,42.869565494419504
2000-09-01,41.89800792488476
2000-10-01,39.36969904420139
2000-11-01,38.78214245678478
2000-12-01,37.274238004497214
2001-01-01,36.97886799702983
2001-02-01,35.83466265143129
2001-03-01,32.32583723617877
2001-04-01,32.173901168360686
2001-05-01,34.074643217140036
2001-06-01,33.06853441111278
2001-07-01,32.163038687444356
2001-08-01,31.40431876078015
2001-09-01,27.667392586862494
2001-10-01,28.577373113360114
2001-11-01,30.005103811056827
2001-12-01,30.49995325502046
2002-01-01,30.277204433096017
2002-02-01,29.085704152008443
2002-03-01,30.29213064091869
2002-04-01,29.005883253118693
2002-05-01,28.128107508688338
2002-06-01,26.387672541183363
2002-07-01,23.463120467431445
2002-08-01,23.588713528842376
2002-09-01,22.365036801224328
2002-10-01,21.956233863659087
2002-11-01,23.348396502725123
2002-12-01,23.101442537685628
2003-01-01,22.898348576613216
2003-02-01,21.21410212341529
2003-03-01,21.30971902699099
2003-04-01,22.427939577730893
2003-05-01,23.591080453481496
2003-06-01,24.832223259531066
2003-07-01,24.867329101268776
2003-08-01,24.642251409932165
2003-09-01,25.24368675260625
2003-10-01,25.682756070579682
2003-11-01,25.946798218420117
2003-12-01,26.635170511081537
2004-01-01,27.65854035573658
2004-02-01,27.650862036740225
2004-03-01,26.88653038403587
2004-04-01,26.900577508444886
2004-05-01,25.902814292943756
2004-06-01,26.40128536647492
2004-07-01,25.695888646268568
2004-08-01,25.174462226477782
2004-09-01,25.6684067763577
2004-10-01,25.411655665489345
2004-11-01,26.465310814818046
2004-12-01,27.144808694741243
2005-01-01,26.587250697970386
2005-02-01,26.744863128101198
2005-03-01,26.339142131057933
2005-04-01,25.40892256911448
2005-05-01,25.65023018718299
2005-06-01,26.068394871884006
2005-07-01,26.28787109125476
2005-08-01,26.10438141093617
2005-09-01,25.73012299016449
2005-10-01,24.876538723647975
2005-11-01,25.931783309069026
2005-12-01,26.44380311429241
2006-01-01,26.468702626685722
2006-02-01,26.249624763583295
2006-03-01,26.327837778667693
2006-04-01,26.147280943874527
2006-05-01,25.65064070875734
2006-06-01,24.749582241646376
2006-07-01,24.696786766853315
2006-08-01,25.05139356201097
2006-09-01,25.644156440797392
2006-10-01,26.538040282101722
2006-11-01,26.928020270856496
2006-12-01,27.28268978757168
2007-01-01,27.20753665680714
2007-02-01,27.31518141351663
2007-03-01,26.227605554650907
2007-04-01,26.976268314189092
2007-05-01,27.54849045185127
2007-06-01,27.41826274041061
2007-07-01,27.410088167204336
2007-08-01,26.148607189312326
2007-09-01,26.725743047696913
2007-10-01,27.320648130462015
2007-11-01,25.729053579498384
2007-12-01,25.95551010524023
2008-01-01,24.022317760836824
2008-02-01,23.495263401811783
2008-03-01,22.60681084224934
2008-04-01,23.356040643201602
2008-05-01,23.69643211662317
2008-06-01,22.416812802281928
2008-07-01,20.907206462661577
2008-08-01,21.401617360047922
2008-09-01,20.362733946097507
2008-10-01,16.38735654878982
2008-11-01,15.259659405704573
2008-12-01,15.376080747423764
2009-01-01,15.17465193687967
2009-02-01,14.122181801918895
2009-03-01,13.323667656863927
2009-04-01,14.981866453039249
2009-05-01,15.996355755263153
2009-06-01,16.384182816215336
2009-07-01,16.694620816995613
2009-08-01,18.094069801576076
2009-09-01,18.83190226484008
2009-10-01,19.35800844348684
2009-11-01,19.81276107996605
2009-12-01,20.322376500216542
2010-01-01,20.527859801454426
2010-02-01,19.920539306600443
2010-03-01,21.004601209715357
2010-04-01,21.80484559962516
2010-05-01,20.4800686384234
2010-06-01,19.742039853739453
2010-07-01,19.6686604707177
2010-08-01,19.770299174358577
2010-09-01,20.381395233204024
2010-10-01,21.240127651759412
2010-11-01,21.70072382776061
2010-12-01,22.396379773044206
2011-01-01,22.97829943055498
2011-02-01,23.489828703298535
2011-03-01,22.899336430143638
2011-04-01,23.14392944728595
2011-05-01,23.059491506095338
2011-06-01,22.100831286611
2011-07-01,22.61098170115664
2011-08-01,20.049852721660503
2011-09-01,19.698114568877717
2011-10-01,20.15582478668876
2011-11-01,20.345246797645824
2011-12-01,20.5235754994317
2012-01-01,21.213008091803463
2012-02-01,21.797435963717536
2012-03-01,22.05394397290471
2012-04-01,21.77924690682489
2012-05-01,20.94146741974348
2012-06-01,20.547504086856094
2012-07-01,20.999341293380567
2012-08-01,21.410428453442936
2012-09-01,21.783690301727678
2012-10-01,21.577109654528787
2012-11-01,20.898162059573696
2012-12-01,21.23826113984562
2013-01-01,21.90047541382181
2013-02-01,22.05272433686194
2013-03-01,22.419207114602578
2013-04-01,22.59565539610559
2013-05-01,23.41184178184241
2013-06-01,22.92533317391532
2013-07-01,23.49246017715964
2013-08-01,23.35664909491609
2013-09-01,23.442287167960597
2013-10-01,23.834737887631427
2013-11-01,24.642077092412066
2013-12-01,24.86186929646194
2014-01-01,24.85960909363271
2014-02-01,24.590930877894134
2014-03-01,24.956039153965385
2014-04-01,24.786315396962628
2014-05-01,24.943274109902585
2014-06-01,25.558007623511287
2014-07-01,25.817545976158737
2014-08-01,25.617606421799398
2014-09-01,25.918436892606188
2014-10-01,25.162748283083246
2014-11-01,26.60681714714343
2014-12-01,26.794085482572555
2015-01-01,26.492295420383126
2015-02-01,26.995513699383245
2015-03-01,26.728605452928488
2015-04-01,26.791371680192338
2015-05-01,26.806111379650837
2015-06-01,26.49589529278485
2015-07-01,26.3811363363997
2015-08-01,25.693658417057705
2015-09-01,24.496752170486435
2015-10-01,25.491441046066754
2015-11-01,26.22585189097193
2015-12-01,25.965424037124176
2016-01-01,24.20616720387848
2016-02-01,24.00260677728976
2016-03-01,25.372298620187916
2016-04-01,25.922337543673873
2016-05-01,25.694709923449974
2016-06-01,25.840372927670522
2016-07-01,26.694003256096305
2016-08-01,26.948872433723864
2016-09-01,26.727873346478546
2016-10-01,26.5251430850706
2016-11-01,26.850953531056273
2016-12-01,27.86509822392353
2017-01-01,28.063573742124465
2017-02-01,28.655106525184134
2017-03-01,29.08692174246466
2017-04-01,28.90424595627516
2017-05-01,29.31334498027144
2017-06-01,29.748503240632754
2017-07-01,30.002220744018576
2017-08-01,29.9149593974975
2017-09-01,30.168114410678903
2017-10-01,30.92039329033382
2017-11-01,31.29891333388027
2017-12-01,32.086132007706006
2018-01-01,33.30734382803065
2018-02-01,32.03538233925028
2018-03-01,31.808409057643114
2018-04-01,30.97017929332522
2018-05-01,31.243615074864604
2018-06-01,31.630556496454606
2018-07-01,31.886366962158984
2018-08-01,32.39027688030112
2018-09-01,32.6228911205002
2018-10-01,31.037961078006504
2018-11-01,30.195583406705236
2018-12-01,28.29185701207287
2019-01-01,28.380164463547587
2019-02-01,29.541548965131202
2019-03-01,29.576196014784827
2019-04-01,30.13351717138752
2019-05-01,29.242030936939845
2019-06-01,29.283796275306262
2019-07-01,29.986685335042523
2019-08-01,28.70539737183307
2019-09-01,29.229520233035267
2019-10-01,28.841122881953403
2019-11-01,29.83686765908344
2019-12-01,30.331822322243294
2020-01-01,30.985220300230687
2020-02-01,30.729689264735747
2020-03-01,24.81716862909943
2020-04-01,25.927358825280173
2020-05-01,27.328480997698467
2020-06-01,28.838315955122837
2020-07-01,29.599194927667
2020-08-01,31.158208965355225
2020-09-01,30.83942604381125
2020-10-01,31.28369403259284
2020-11-01,32.47320409661254
2020-12-01,33.76559141811711
2021-01-01,34.512432294106915
2021-02-01,35.10390717196982
2021-03-01,35.04254511219208
2021-04-01,36.71981410913299
2021-05-01,36.55213398979906
2021-06-01,36.69625801308836
2021-07-01,37.44338318461538
2021-08-01,37.97350061407048
2021-09-01,37.62034668665119
2021-10-01,37.25302500032531
2021-11-01,38.582627497719194
2021-12-01,38.304849873467425
2022-01-01,36.936758070297444
2022-02-01,35.287149225694876
2022-03-01,34.27079869329173
2022-04-01,33.88916475591384
2022-05-01,30.673155079545133
2022-06-01,29.047721395103842
2022-07-01,29.00461831720893
2022-08-01,30.69876336517529
2022-09-01,28.229884655821966
2022-10-01,27.080766925400702
2022-11-01,28.378949016273324
2022-12-01,28.316901284527287
2023-01-01,28.334813423755694
2023-02-01,28.919762943866633
2023-03-01,27.938131253997884
2023-04-01,28.764841267615367
2023-05-01,28.762051343131226
2023-06-01,29.94003164598749
2023-07-01,30.891659813659924
2023-08-01,30.304748245365186
2023-09-01,29.799681861350237
2023-10-01,28.76905495498397
2023-11-01,30.013224817381477
2023-12-01,31.45231092384456
2024-01-01,32.045123012596015
2024-02-01,33.03719268559903
2024-03-01,33.754920176405996
2024-04-01,33.141593030769805
2024-05-01,33.77363454011197
2024-06-01,34.81054878004296
2024-07-01,35.44355307890722
2024-08-01,34.919631348614764
2024-09-01,35.660183635152116
2024-10-01,36.58721052793015
2024-11-01,37.35019565507879
2024-12-01,37.711191696434625
2025-01-01,37.12921985219892
2025-02-01,37.187175593696885
2025-03-01,34.784750339850746
2025-04-01,32.62127034111353
2025-05-01,35.076697043727634
2025-06-01,36.111092133696914
2025-07-01,37.47424619164656
2025-08-01,37.955536600113525
2025-09-01,38.851400208078246
2025-10-01,39.506697687404014
